DriveID,Driver,Vehicle,WindDirection(deg),WindSpeed(mph),GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%),Trip average MPG(mpg),Vehicle Load(%),Throttle Position(%),Fuel used (trip)(gal),Absolute Throttle Position B(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Engine Load(Absolute)(%),Trip Distance(miles),Cost per mile(Instant),Ambient Temp(F),Cost per mile(Trip),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:38 CST 2013,12/3/2013 14:02:38,-86.66457965,34.64731248,18.75,3,152.600006103516,89.8,0.08741821,9.13939476,6.68210459,0.17312402,46.17157364,73.79679108,1.17647064,45.6220665,40.39215851,25.88235283,0.15376949,56.47058868,14.70358849,1264.75,40.7843132,8.38999462,0.06811444,59.50400162,0.0172025,868,828.02502441,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:39 CST 2013,12/3/2013 14:02:39,-86.66437516,34.64730919,18.75,3,152.600006103516,89.8,0.9077124,8.86516476,6.02826405,0.11573309,44.38646698,76.76470184,1.17647064,45.61997223,41.5686264,25.88235283,0.15413409,56.86274719,14.56093121,1290.5,40.7843132,8.40164661,0.12204561,59.50400162,0.01721931,870,829.32800293,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:40 CST 2013,12/3/2013 14:02:40,-86.664167,34.6473109,18.75,3,152.800003051758,90.1,-0.17603393,8.06163597,6.09292984,0.04924148,44.66650391,76.28342438,1.17647064,45.61836243,41.17647171,25.88235283,0.15448891,56.86274719,14.56093121,1275.75,40.7843132,8.41350555,0.12204561,59.50400162,0.01723502,870,830.25598145,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:41 CST 2013,12/3/2013 14:02:41,-86.66396795,34.64731004,18.75,3,153,90.2,-0.25746459,9.30824375,6.58031607,0.18130404,44.66650391,76.28342438,1.17647064,45.61836243,41.17647171,25.88235283,0.15448891,56.86274719,14.58784771,1275.75,41.5686264,8.42484474,0.12204561,59.50400162,0.01723502,871,831.23400879,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:42 CST 2013,12/3/2013 14:02:42,-86.66376134,34.64730886,18.75,3,153.600006103516,90,-0.07065307,8.62207031,5.81989765,0.07941848,45.18920135,75.40106201,1.17647064,45.61764145,41.17647171,25.88235283,0.15486842,56.07843399,14.63405323,1275.75,37.25490189,8.43661404,0.05253821,59.50400162,0.01722978,873,832.34899902,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:43 CST 2013,12/3/2013 14:02:43,-86.66355721,34.64730623,18.75,3,154,89.8,0.02874023,9.12741947,6.33841896,0.15176576,56.11340332,60.72192764,1.17647064,45.63531113,38.4313736,25.88235283,0.15516126,56.07843399,14.64482021,1135.75,37.25490189,8.44824409,0.05253821,59.50400162,0.01723828,874,833.30499268,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:44 CST 2013,12/3/2013 14:02:44,-86.663352,34.64730605,18.5,3,154.100006103516,89.8,0.0862207,8.55141735,5.2019825,0.03936034,51.61342621,66.01603699,1.17647064,45.64535522,38.82352829,25.88235283,0.15546151,54.90196228,14.58784771,1135.75,41.17647171,8.45993423,0.06921773,59.50400162,0.01722403,874,834.26300049,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:45 CST 2013,12/3/2013 14:02:45,-86.66315697,34.64730757,18.5,3,154.199996948242,90.1,-0.38440064,8.45801163,6.12166977,0.08403498,51.61342621,66.01603699,1.17647064,45.64535522,38.82352829,25.88235283,0.15546151,56.07843399,14.61207199,1165.5,40.39215851,8.47104454,0.06921773,59.50400162,0.01722403,875,835.20697021,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:46 CST 2013,12/3/2013 14:02:46,-86.66295311,34.64730614,18.5,3,154.199996948242,90.3,0.62031007,8.30113792,6.50128031,0.09567803,48.98623276,68.50267029,1.17647064,45.65096283,40.39215851,25.88235283,0.1557873,56.07843399,14.60713768,1182.75,40.39215851,8.48265839,0.06921773,59.50400162,0.01723749,876,836.24200439,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:47 CST 2013,12/3/2013 14:02:47,-86.66275545,34.64730725,18.5,3,154.199996948242,90.2,0.12693603,7.80297375,5.61392593,-0.00103438,55.70471573,60.24064255,1.17647064,45.6678009,37.64706039,25.49019623,0.15607472,56.07843399,14.60713768,1122.5,40.39215851,8.49391842,0.0385366,59.50400162,0.01722278,877,837.25,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:48 CST 2013,12/3/2013 14:02:48,-86.66255144,34.64730922,18.5,3,154.399993896484,90.2,1.04063594,8.84480667,6.16478014,0.12311262,55.70471573,60.24064255,1.17647064,45.6678009,35.29411697,25.88235283,0.15607472,54.50980377,14.58156681,1122.5,38.4313736,8.50554085,0.0385366,59.50400162,0.01722278,878,838.00500488,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:49 CST 2013,12/3/2013 14:02:49,-86.66235129,34.64730868,18.5,3,154.300003051758,90.3,1.01189578,7.75028324,6.23423576,0.03814632,68.13394928,49.25133514,1.17647064,45.70537186,35.29411697,25.88235283,0.15631376,53.33333588,14.5963707,1029.5,38.4313736,8.51694298,0.0385366,59.50400162,0.01722559,879,839.26702881,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:50 CST 2013,12/3/2013 14:02:50,-86.66213838,34.64731524,18.75,3,154.399993896484,90.5,-0.23950195,8.94899082,6.88687849,0.17034847,51.23986435,66.49732208,1.17647064,45.71461105,40,25.88235283,0.15663663,53.33333588,14.5963707,1152.25,36.47058868,8.52908039,0.04139718,59.50400162,0.01723806,880,840.25299072,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:51 CST 2013,12/3/2013 14:02:51,-86.66193657,34.64731462,18.75,4,154.300003051758,90.6,0.37482056,8.0903759,5.90492058,0.04072386,51.23986435,66.49732208,1.17647064,45.71461105,40.39215851,25.88235283,0.15663663,56.07843399,14.63091469,1152.25,39.2156868,8.54057598,0.04139718,59.50400162,0.01723806,881,841.02697754,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:52 CST 2013,12/3/2013 14:02:52,-86.6617282,34.64731294,18.75,3,154,90.3,-0.28380981,7.82692385,6.01628923,0.02573627,49.56575012,68.74330902,1.17647064,45.72103119,40.39215851,25.88235283,0.15696985,56.07843399,14.60130501,1177.25,40.7843132,8.55244732,0.04139718,59.50400162,0.01722693,882,842.25799561,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:53 CST 2013,12/3/2013 14:02:53,-86.66152188,34.64731389,19,3,153.5,90.2,0.4047583,6.53241587,5.89174795,-0.08332521,50.02488708,69.14438629,1.17647064,45.72819138,40,26.27450943,0.15730545,56.07843399,14.62508202,1192,40.7843132,8.5642004,0.06073132,59.50400162,0.0172398,884,843.35302734,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:54 CST 2013,12/3/2013 14:02:54,-86.66131401,34.64731204,19,4,153.199996948242,90.3,-0.56522459,8.86755943,6.24022341,0.12581712,56.00188446,61.76470566,1.17647064,45.74525833,37.64706039,26.27450943,0.15757424,55.68627548,14.62508202,1128.75,39.60784149,8.57604218,0.06073132,59.50400162,0.01722174,885,844.29101562,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:55 CST 2013,12/3/2013 14:02:55,-86.66110313,34.64731105,19.25,3,153,90.2,0.33889526,8.33586502,6.30967903,0.08526832,56.00188446,61.76470566,1.17647064,45.74525833,38.03921509,26.66666603,0.15757424,54.11764908,14.59053898,1128.75,37.64706039,8.58805561,0.06073132,59.50400162,0.01722174,885,844.99902344,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:56 CST 2013,12/3/2013 14:02:56,-86.66088798,34.647309,19.25,3,152.800003051758,90.2,0.75443113,7.90236712,5.652246,0.01237106,56.18107224,62.48662949,1.17647064,45.7625618,38.03921509,26.66666603,0.15785101,54.90196228,14.64661503,1133.5,38.4313736,8.60031319,0.08533781,59.50400162,0.01722786,886,846.2130127,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:57 CST 2013,12/3/2013 14:02:57,-86.66068039,34.64730825,19.25,3,152.300003051758,90.1,0.09101074,8.74062347,6.67491961,0.14012557,54.43414688,64.49198151,1.17647064,45.77692032,38.82352829,26.66666603,0.15813062,54.90196228,14.6318121,1146,38.4313736,8.61213875,0.08533781,59.50400162,0.01723378,887,847.2789917,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:58 CST 2013,12/3/2013 14:02:58,-86.66047205,34.64731285,19.25,3,152,90,0.41673338,7.99816751,5.5432725,0.01188856,58.353405,60.16042709,1.17647064,45.7977066,37.64706039,26.66666603,0.15839593,54.90196228,14.6318121,1130.25,38.82352829,8.62401104,0.02544814,59.50400162,0.01721526,888,848.22497559,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:02:59 CST 2013,12/3/2013 14:02:59,-86.66026449,34.64731131,19.25,3,150.5,90,0.50774413,8.58135509,6.38991213,0.11085886,58.353405,60.16042709,1.17647064,45.7977066,38.03921509,26.66666603,0.15839593,54.50980377,14.66545773,1130.25,39.2156868,8.63583565,0.02544814,59.50400162,0.01721526,889,849.0369873,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:00 CST 2013,12/3/2013 14:03:00,-86.66004857,34.64731025,19.25,3,151.600006103516,90.1,0.1963916,7.61017466,5.81989765,-0.00418943,55.46901703,63.28876877,1.17647064,45.8136673,38.03921509,26.66666603,0.15869923,54.90196228,14.57887554,1136.5,38.82352829,8.64813614,0.02544814,59.50400162,0.0172246,890,850.27301025,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:01 CST 2013,12/3/2013 14:03:01,-86.65984906,34.64731052,19.25,3,151.699996948242,90.2,-0.183219,8.3119154,5.89893293,0.05815011,53.50251007,65.61497498,1.17647064,45.82633209,39.60784149,26.66666603,0.15900093,54.90196228,14.65155125,1146,38.82352829,8.65950108,0.04412324,59.50400162,0.01723281,891,851.23498535,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:02 CST 2013,12/3/2013 14:03:02,-86.65963281,34.64730858,19.25,3,151.699996948242,90.2,-0.13531861,6.89645863,5.36484385,-0.09022754,53.30701065,65.85561371,1.17647064,45.83863831,40,26.66666603,0.15930404,55.68627548,14.62911987,1146,40,8.67182064,0.04412324,59.50400162,0.0172185,892,852.24102783,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:03 CST 2013,12/3/2013 14:03:03,-86.6594302,34.64731011,19.25,3,152,90.3,-0.71251833,8.44483852,6.98028421,0.13820547,53.30701065,65.85561371,1.17647064,45.83863831,40,26.66666603,0.15930404,55.68627548,14.63898945,1157.75,40,8.68336296,0.04412324,59.50400162,0.0172185,893,853.10302734,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:03 CST 2013,12/3/2013 14:03:04,-86.6594302,34.64731011,19.25,3,152,90.3,-0.74365354,8.2424593,5.53249502,0.03376871,54.29907227,64.65241241,1.17647064,45.85253143,40.39215851,26.66666603,0.1596242,55.68627548,14.60534382,1120.25,40,8.68336296,0.07213415,59.50400162,0.01723017,894,854.26098633,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:05 CST 2013,12/3/2013 14:03:05,-86.65900835,34.64731024,19.25,3,151.899993896484,90.2,-0.03233276,9.39925385,6.36715937,0.17627555,56.7640152,61.84492111,1.17647064,45.87041855,38.03921509,26.27450943,0.15992793,54.50980377,14.5600338,1133.5,38.82352829,8.7073946,0.07213415,59.50400162,0.01721531,896,855.29901123,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:06 CST 2013,12/3/2013 14:03:06,-86.65879893,34.64730952,19,3,152.100006103516,90.1,0.20357665,8.34305096,6.83418846,0.11856717,56.7640152,61.84492111,1.17647064,45.87041855,36.86274338,26.27450943,0.15992793,54.90196228,14.61521244,1133.5,37.64706039,8.71932411,0.07213415,59.50400162,0.01721531,896,856,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:07 CST 2013,12/3/2013 14:03:07,-86.65859141,34.64731117,19,3,152.199996948242,90,0.20956421,8.43046856,6.21747065,0.08702165,58.74856949,58.87700653,1.17647064,45.89149475,36.86274338,26.27450943,0.16018571,54.11764908,14.6232872,1120.25,37.25490189,8.73114681,0.03082296,59.50400162,0.01721947,897,857.27697754,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:08 CST 2013,12/3/2013 14:03:08,-86.65838098,34.647305,19,3,152.100006103516,90.2,-1.18553472,9.75371742,6.43661499,0.21635824,55.00185013,62.88770294,1.17647064,45.9063797,38.03921509,26.27450943,0.16047613,54.11764908,14.68026161,1139,37.25490189,8.74314213,0.03082296,59.50400162,0.01722733,898,858.28100586,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:09 CST 2013,12/3/2013 14:03:09,-86.65817709,34.64730424,18.75,3,151.699996948242,90.2,0.50415158,8.35502529,6.30369139,0.08713585,85.22026062,40.58823395,1.17647064,45.9705162,25.49019623,25.88235283,0.1606691,50.98039246,14.57483864,1139,25.49019623,8.75475597,0.04181334,59.50400162,0.01720153,899,859.25701904,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:10 CST 2013,12/3/2013 14:03:10,-86.65796597,34.64730366,18.75,3,151.800003051758,90.2,-0.43349853,8.05205536,4.52778435,-0.03829491,85.22026062,40.58823395,1.17647064,45.9705162,25.49019623,25.88235283,0.1606691,51.76470566,14.2495966,998.25,36.47058868,8.76678276,0.04181334,59.50400162,0.01720153,900,860.06402588,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:11 CST 2013,12/3/2013 14:03:11,-86.65776808,34.64730293,18.5,3,152,90.3,0.50055909,7.35031509,5.25706768,-0.05840468,50.26964188,67.78074646,1.17647064,45.97751617,41.96078491,25.88235283,0.16099103,51.76470566,14.69686031,1170.25,36.47058868,8.77805614,0.04181334,59.50400162,0.01721235,901,861.23400879,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:12 CST 2013,12/3/2013 14:03:12,-86.65756615,34.64730217,18.5,3,152.399993896484,90.3,-0.122146,7.25810671,5.74804688,-0.03713423,43.56702423,78.20855713,1.17647064,45.97359848,41.5686264,25.49019623,0.16137338,56.86274719,14.69686031,1271.75,41.5686264,8.78955936,0.04063979,59.50400162,0.01720852,903,862.35797119,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:13 CST 2013,12/3/2013 14:03:13,-86.65736797,34.64729961,18.5,3,152.699996948242,90.5,0.49696654,8.65200806,5.57081556,0.06918746,43.56702423,78.20855713,1.17647064,45.97359848,42.74509811,25.49019623,0.16137338,58.03921509,14.6232872,1271.75,41.96078491,8.80085087,0.04063979,59.50400162,0.01720852,903,862.98400879,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:14 CST 2013,12/3/2013 14:03:14,-86.65716301,34.64729805,18.5,3,153.199996948242,90.3,0.07544312,8.36101341,5.90851307,0.06265932,35.94007111,93.36898804,1.17647064,45.95730972,42.74509811,25.49019623,0.16179198,58.03921509,14.6232872,1484.25,41.96078491,8.8125267,0.04063979,59.50400162,0.01723103,905,864.29602051,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:15 CST 2013,12/3/2013 14:03:15,-86.65696283,34.64729653,18.5,3,153.899993896484,90.3,-0.88136721,8.86277008,6.15280533,0.12247473,37.68850708,89.03743744,1.17647064,45.94390869,42.35293961,25.49019623,0.16230011,58.4313736,14.6232872,1467,42.74509811,8.82393074,0.07204446,59.50400162,0.01723993,905,865.26397705,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:16 CST 2013,12/3/2013 14:03:16,-86.65675596,34.64729863,18.5,3,153.899993896484,90.2,-0.46822631,8.06403065,6.0593996,0.04833025,37.68850708,89.03743744,1.17647064,45.94390869,42.35293961,25.49019623,0.16230011,58.4313736,14.60265255,1467,42.74509811,8.83571625,0.07204446,59.50400162,0.01723993,906,866.02697754,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:17 CST 2013,12/3/2013 14:03:17,-86.65655641,34.64729966,18.75,3,153.899993896484,90.2,-1.05380857,8.84001732,6.17915058,0.12367851,38.6162262,88.23529053,1.17647064,45.9320488,43.13725662,25.88235283,0.16272803,58.4313736,14.57573414,1460,42.74509811,8.84708405,0.07204446,59.50400162,0.01726233,908,867.35498047,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:18 CST 2013,12/3/2013 14:03:18,-86.65634753,34.6473011,18.75,3,154.199996948242,90,-0.01317261,7.67005014,5.59716082,-0.01309389,38.37203979,88.79679108,1.17647064,45.91983795,42.74509811,25.88235283,0.16318044,58.4313736,14.57573414,1450.75,42.74509811,8.85898304,0.06014334,59.50400162,0.01726486,909,868.35601807,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:19 CST 2013,12/3/2013 14:03:19,-86.65614479,34.64730388,18.75,3,154.399993896484,90.3,-0.47780639,8.68913078,6.04143667,0.09889632,38.37203979,88.79679108,1.17647064,45.91983795,42.74509811,25.88235283,0.16318044,58.4313736,14.55913639,1450.75,42.74509811,8.87053394,0.06014334,59.50400162,0.01726486,909,868.99902344,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:20 CST 2013,12/3/2013 14:03:20,-86.65593948,34.64730314,18.75,3,154.899993896484,90.3,-0.34727782,7.64969254,5.50495243,-0.01963878,38.6865654,88.07485962,1.17647064,45.90816879,42.74509811,25.88235283,0.16360115,58.4313736,14.64078331,1447.5,43.13725662,8.8822298,0.06014334,59.50400162,0.01728683,910,870.28497314,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:21 CST 2013,12/3/2013 14:03:21,-86.65573435,34.64730189,18.75,3,154.899993896484,90.1,-0.04191284,9.88304806,6.68449974,0.23525137,52.31262207,65.13368988,1.17647064,45.91848373,38.82352829,25.88235283,0.16389346,58.4313736,14.93596745,1128,43.13725662,8.89391518,0.05242788,59.50400162,0.01729492,911,871.26898193,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:22 CST 2013,12/3/2013 14:03:22,-86.65552145,34.64730321,18.75,3,155,89.9,0.30057496,8.55740452,5.44507694,0.05338663,43.88207245,77.64706421,1.17647064,45.91521072,42.35293961,25.88235283,0.16425407,56.07843399,14.74127197,1128,40,8.90604401,0.05242788,59.50400162,0.01728662,912,872.22497559,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:23 CST 2013,12/3/2013 14:03:23,-86.65533077,34.64730323,18.75,3,155.300003051758,89.9,-0.76161623,7.78620863,6.07376957,0.02861577,43.88207245,77.64706421,1.17647064,45.91521072,42.35293961,25.88235283,0.16425407,58.4313736,14.57394123,1347.5,41.17647171,8.91690636,0.05242788,59.50400162,0.01728662,913,873.08599854,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:24 CST 2013,12/3/2013 14:03:24,-86.65512514,34.64730268,19,3,155,90,0.52929932,8.52147961,6.07975721,0.08743781,31.30276108,108.8502655,1.17647064,45.89175415,42.35293961,26.27450943,0.1647801,58.4313736,14.5277338,1745.25,41.17647171,8.92862034,0.10953557,59.50400162,0.01732086,914,874.26098633,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:25 CST 2013,12/3/2013 14:03:25,-86.65491345,34.64730236,19.5,3,154.699996948242,90,0.58917481,8.19096661,5.99712896,0.05557555,29.15726471,120.40106964,1.17647064,45.86493683,43.52941132,27.05882263,0.16535971,60.7843132,14.5277338,1912.5,43.52941132,8.94067955,0.10953557,59.50400162,0.01733556,915,875.25799561,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:26 CST 2013,12/3/2013 14:03:26,-86.65469167,34.64730223,19.75,4,154.600006103516,90,-0.60354495,9.52499294,6.41984987,0.19151348,29.15726471,120.40106964,1.17647064,45.86493683,43.52941132,27.05882263,0.16535971,61.56863022,14.62687588,1912.5,43.92156982,8.95331383,0.10953557,59.50400162,0.01733556,916,875.97198486,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:27 CST 2013,12/3/2013 14:03:27,-86.65447422,34.6472994,20.25,4,154.300003051758,90.1,0.09101074,7.79339361,6.29530907,0.0402835,31.41719818,115.02674103,1.17647064,45.84181976,43.52941132,27.84313774,0.16594137,51.76470566,14.63764286,1837.5,43.92156982,8.96570206,0.06948569,59.50400162,0.017372,917,877.25701904,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:28 CST 2013,12/3/2013 14:03:28,-86.65424943,34.64730021,20.5,3,154.100006103516,89.9,-0.56402707,7.97302008,5.6845789,0.01882076,77.75078583,47.80748749,1.17647064,45.89279175,34.50980377,28.23529434,0.16616192,51.76470566,14.63764286,992.75,35.29411697,8.978508,0.06948569,59.50400162,0.01737105,918,878.23901367,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:29 CST 2013,12/3/2013 14:03:29,-86.65402854,34.6472991,20.5,3,153.399993896484,89.9,-1.23104,8.59452724,7.66047001,0.19928616,77.75078583,47.80748749,1.17647064,45.89279175,31.37254906,28.23529434,0.16616192,51.37255096,14.49722958,992.75,32.15686417,8.99109173,0.06948569,59.50400162,0.01737105,920,879.35998535,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:30 CST 2013,12/3/2013 14:03:30,-86.65380181,34.64729568,20.5,4,152.899993896484,90.2,0.16525635,7.28325462,5.84504509,-0.02889907,82.74905396,44.91978455,1.17647064,45.95157623,31.37254906,28.23529434,0.16637513,50.98039246,14.61117554,999,32.15686417,9.0040102,0.03049167,59.50400162,0.01734422,920,880.1619873,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:31 CST 2013,12/3/2013 14:03:31,-86.65358538,34.64729585,20.5,4,152.699996948242,90.1,-0.49457154,8.49992466,6.91681623,0.13722235,80.03363037,46.44384766,1.17647064,46.00584412,32.15686417,28.23529434,0.16658586,50.98039246,14.69999981,994.5,32.15686417,9.0163393,0.03049167,59.50400162,0.01734127,921,881.26898193,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:32 CST 2013,12/3/2013 14:03:32,-86.65336148,34.64730603,20.25,4,153,88.5,-0.74245608,7.96343994,6.47134256,0.06774038,71.73292542,51.81818008,1.17647064,46.0467453,36.07843018,28.23529434,0.16682582,52.15686417,14.69999981,1005.25,36.07843018,9.02911282,0.05421187,59.50400162,0.01731797,923,882.35302734,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:33 CST 2013,12/3/2013 14:03:33,-86.65314747,34.64730883,20.25,5,152.899993896484,88.8,-0.67300051,8.49992466,6.54798317,0.11489278,71.73292542,51.81818008,1.17647064,46.0467453,37.25490189,28.23529434,0.16682582,52.54901886,14.60848427,1005.25,35.68627548,9.04130554,0.05421187,59.50400162,0.01731797,923,883.0369873,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:33 CST 2013,12/3/2013 14:03:34,-86.65314747,34.64730883,20.25,5,152.899993896484,88.8,0.56043458,8.33706284,5.31215334,0.02832705,68.04621124,54.62566757,1.17647064,46.08166504,37.25490189,28.23529434,0.16707942,54.50980377,14.6524477,1016.25,38.82352829,9.04130554,0.05421187,59.50400162,0.01732091,925,884.29602051,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:33 CST 2013,12/3/2013 14:03:35,-86.65314747,34.64730883,20.25,5,152.899993896484,88.8,-0.22872436,8.95258331,5.54207516,0.09256274,60.65375519,61.28342056,1.17647064,46.10475922,39.2156868,27.84313774,0.16736823,54.50980377,14.65468979,1065.5,38.82352829,9.05854702,0.03852227,59.50400162,0.01735085,925,885.27301025,40.86999893
Zuri - Tue Dec 03 13:48:06 CST 2013,Zuri,Civic,140,7,Tue Dec 03 14:03:33 CST 2013,12/3/2013 14:03:36,-86.65314747,34.64730883,20.25,5,152.899993896484,88.8,1.3184582,8.86755943,5.60195065,0.0966112,61.50183868,59.59893036,1.17647064,46.12912369,39.60784149,27.84313774,0.16765213,54.50980377,14.60938072,1065.5,39.2156868,9.05854702,0.03852227,59.50400162,0.0173472,927,886.29498291,40.86999893
